order_id,order_date,region,city,sales_rep,product,customer_type,billing_cycle,base_price_inr,discount_pct,monthly_revenue_inr,contract_value_inr
60236,2024-08-14,North,Hyderabad,Priya,VPS Windows Mid,Startup,Monthly,2099,0.09,1915.74,1915.74
60237,2024-04-29,East,Hyderabad,Anita,VPS Windows Basic,Blogger,Monthly,1640,0.16,1369.63,1369.63
60238,2024-08-19,North,Hyderabad,Rahul,VPS Linux Premium,Blogger,Quarterly,1699,0.16,1428.18,4284.53
60239,2024-06-21,West,Bangalore,Anita,VPS Windows Mid,Blogger,Quarterly,2099,0.21,1648.05,4944.16
60240,2024-04-18,East,Delhi,Anita,Shared Hosting Mid,SME,Quarterly,202,0.2,161.11,483.32
60241,2024-07-29,South,Mumbai,Amit,Dedicated Server Linux High,Enterprise,Monthly,6799,0.01,6738.54,6738.54
60242,2024-08-07,North,Chennai,Rahul,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.04,3155.4,3155.4
60243,2024-11-19,West,Chennai,Suresh,Dedicated Server Windows High,Blogger,Quarterly,9999,0.06,9429.45,28288.35
60244,2024-09-14,North,Kolkata,Neha,Dedicated Server Linux High,Blogger,Quarterly,6799,0.13,5897.62,17692.86
60245,2024-09-29,West,Chennai,Suresh,VPS Windows Premium,Blogger,Monthly,2440,0.24,1861.68,1861.68
60246,2024-07-31,South,Mumbai,Anita,Dedicated Server Windows High,Blogger,Monthly,9999,0.09,9068.68,9068.68
60247,2024-09-24,West,Chennai,Amit,Dedicated Server Linux Mid,SME,Monthly,4799,0.0,4783.75,4783.75
60248,2024-08-23,South,Hyderabad,Amit,Dedicated Server Windows High,SME,Monthly,9999,0.19,8111.58,8111.58
60249,2024-01-29,North,Bangalore,Neha,Shared Hosting Entry,Blogger,Monthly,104,0.25,77.93,77.93
60250,2024-06-19,South,Delhi,Priya,Dedicated Server Linux Mid,SME,Monthly,4799,0.24,3641.09,3641.09
60251,2024-10-07,North,Delhi,Amit,Dedicated Server Linux High,SME,Quarterly,6799,0.15,5758.85,17276.56
60252,2024-04-13,North,Delhi,Neha,Dedicated Server Linux High,SME,Monthly,6799,0.12,6014.47,6014.47
60253,2024-03-06,North,Chennai,Amit,Shared Hosting Premium,Startup,Annual,299,0.23,229.78,2757.33
60254,2024-01-14,North,Chennai,Amit,VPS Linux Premium,SME,Quarterly,1699,0.19,1378.64,4135.93
60255,2024-04-10,East,Hyderabad,Amit,Dedicated Server Linux High,SME,Quarterly,6799,0.17,5645.93,16937.78
60256,2024-11-05,East,Delhi,Rahul,Shared Hosting Mid,Blogger,Monthly,202,0.23,155.81,155.81
60257,2024-03-11,South,Chennai,Priya,Dedicated Server Linux Mid,Startup,Monthly,4799,0.15,4055.65,4055.65
60258,2024-01-24,South,Bangalore,Priya,VPS Windows Mid,Blogger,Quarterly,2099,0.07,1960.02,5880.05
60259,2024-05-31,West,Bangalore,Amit,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.07,4475.28,13425.85
60260,2024-07-01,East,Bangalore,Neha,VPS Linux Premium,Blogger,Quarterly,1699,0.23,1313.46,3940.39
60261,2024-04-27,North,Hyderabad,Suresh,Dedicated Server Linux Mid,SME,Monthly,4799,0.09,4353.39,4353.39
60262,2024-05-03,East,Delhi,Amit,Dedicated Server Linux Entry,Enterprise,Monthly,3299,0.16,2774.31,2774.31
60263,2024-04-16,North,Mumbai,Rahul,VPS Windows Basic,Blogger,Monthly,1640,0.2,1317.01,1317.01
60264,2024-02-04,South,Mumbai,Neha,Shared Hosting Entry,Blogger,Quarterly,104,0.15,87.92,263.76
60265,2024-03-10,North,Hyderabad,Rahul,VPS Windows Mid,Enterprise,Annual,2099,0.26,1552.25,18626.94
60266,2024-06-30,West,Chennai,Priya,Dedicated Server Linux Entry,SME,Monthly,3299,0.23,2553.5,2553.5
60267,2024-04-15,West,Bangalore,Neha,Managed WordPress,Blogger,Monthly,499,0.11,444.2,444.2
60268,2024-08-04,West,Delhi,Amit,VPS Linux Mid,Startup,Monthly,899,0.11,798.54,798.54
60269,2024-01-21,North,Delhi,Rahul,Dedicated Server Linux High,Startup,Monthly,6799,0.12,5970.25,5970.25
60270,2024-05-22,West,Delhi,Suresh,VPS Windows Premium,Enterprise,Monthly,2440,0.14,2106.12,2106.12
60271,2024-03-22,East,Bangalore,Neha,Dedicated Server Windows Mid,Enterprise,Monthly,7999,0.21,6343.47,6343.47
60272,2024-06-09,North,Mumbai,Neha,Shared Hosting Mid,Startup,Quarterly,202,0.14,174.08,522.23
60273,2024-03-01,West,Bangalore,Anita,Shared Hosting Mid,Enterprise,Monthly,202,0.15,171.66,171.66
60274,2024-04-07,East,Bangalore,Amit,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.02,7863.68,23591.04
60275,2024-05-04,West,Chennai,Rahul,VPS Windows Mid,SME,Monthly,2099,0.29,1497.79,1497.79
60276,2024-11-14,North,Mumbai,Suresh,Dedicated Server Linux High,Blogger,Monthly,6799,0.2,5461.35,5461.35
60277,2024-08-19,South,Chennai,Priya,VPS Windows Mid,Startup,Monthly,2099,0.27,1536.4,1536.4
60278,2024-03-06,North,Bangalore,Rahul,Dedicated Server Windows Mid,SME,Annual,7999,0.22,6258.06,75096.73
60279,2024-10-05,South,Bangalore,Amit,Shared Hosting Entry,Blogger,Monthly,104,0.28,74.69,74.69
60280,2024-10-23,West,Delhi,Rahul,Dedicated Server Linux High,Blogger,Monthly,6799,0.19,5480.65,5480.65
60281,2024-09-24,South,Kolkata,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.25,1831.27,5493.82
60282,2024-05-08,West,Delhi,Amit,Shared Hosting Premium,Blogger,Quarterly,299,0.17,247.39,742.16
60283,2024-09-02,West,Mumbai,Amit,Shared Hosting Entry,Startup,Monthly,104,0.25,78.36,78.36
60284,2024-01-21,North,Kolkata,Neha,Dedicated Server Windows Mid,Enterprise,Monthly,7999,0.18,6519.72,6519.72
60285,2024-05-10,West,Chennai,Suresh,Dedicated Server Linux Mid,Startup,Monthly,4799,0.25,3602.76,3602.76
60286,2024-09-21,North,Chennai,Neha,VPS Windows Premium,Blogger,Quarterly,2440,0.27,1774.94,5324.83
60287,2024-07-31,North,Bangalore,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.18,5591.76,5591.76
60288,2024-07-08,South,Delhi,Priya,VPS Linux Basic,SME,Quarterly,549,0.27,400.79,1202.38
60289,2024-06-24,East,Delhi,Suresh,Dedicated Server Linux Mid,Startup,Monthly,4799,0.23,3712.79,3712.79
60290,2024-09-28,West,Mumbai,Anita,VPS Windows Premium,Blogger,Quarterly,2440,0.25,1826.22,5478.66
60291,2024-09-03,East,Delhi,Priya,Shared Hosting Mid,Blogger,Monthly,202,0.1,181.65,181.65
60292,2024-04-26,South,Mumbai,Neha,VPS Linux Mid,Blogger,Quarterly,899,0.22,698.04,2094.12
60293,2024-07-28,North,Hyderabad,Priya,VPS Windows Basic,Startup,Quarterly,1640,0.28,1187.52,3562.56
60294,2024-04-09,North,Mumbai,Amit,Dedicated Server Linux Entry,Startup,Annual,3299,0.0,3298.84,39586.14
60295,2024-09-26,West,Bangalore,Anita,VPS Windows Basic,Blogger,Monthly,1640,0.15,1388.77,1388.77
60296,2024-10-10,North,Kolkata,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.21,7853.36,7853.36
60297,2024-04-29,North,Hyderabad,Priya,Shared Hosting Entry,Startup,Annual,104,0.25,78.49,941.82
60298,2024-07-21,North,Delhi,Priya,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.02,4683.18,4683.18
60299,2024-05-04,South,Delhi,Priya,Shared Hosting Entry,SME,Monthly,104,0.25,78.41,78.41
60300,2024-09-24,North,Delhi,Anita,VPS Windows Premium,Blogger,Annual,2440,0.1,2204.95,26459.38
60301,2024-06-20,South,Delhi,Priya,VPS Windows Premium,Blogger,Annual,2440,0.26,1796.03,21552.3
60302,2024-03-16,East,Hyderabad,Anita,Shared Hosting Mid,Blogger,Monthly,202,0.28,145.05,145.05
60303,2024-10-02,North,Delhi,Neha,VPS Windows Mid,Startup,Monthly,2099,0.14,1815.21,1815.21
60304,2024-07-12,North,Delhi,Priya,Dedicated Server Linux High,Startup,Quarterly,6799,0.17,5649.24,16947.73
60305,2024-03-01,North,Mumbai,Amit,VPS Linux Mid,Blogger,Monthly,899,0.3,632.93,632.93
60306,2024-05-21,North,Kolkata,Neha,VPS Windows Mid,Startup,Monthly,2099,0.09,1920.57,1920.57
60307,2024-05-15,South,Delhi,Amit,VPS Windows Premium,Blogger,Monthly,2440,0.1,2191.73,2191.73
60308,2024-11-05,West,Bangalore,Amit,Shared Hosting Entry,Blogger,Monthly,104,0.17,86.55,86.55
60309,2024-07-01,East,Delhi,Suresh,Dedicated Server Windows High,SME,Monthly,9999,0.02,9781.29,9781.29
60310,2024-06-16,West,Delhi,Amit,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.18,6594.66,6594.66
60311,2024-04-12,East,Bangalore,Anita,VPS Windows Mid,SME,Monthly,2099,0.28,1517.78,1517.78
60312,2024-05-25,North,Chennai,Anita,Dedicated Server Windows High,Startup,Quarterly,9999,0.22,7842.01,23526.04
60313,2024-04-22,South,Delhi,Priya,Shared Hosting Mid,Startup,Monthly,202,0.19,163.37,163.37
60314,2024-11-02,West,Chennai,Anita,Shared Hosting Entry,Startup,Monthly,104,0.17,86.22,86.22
60315,2024-06-03,West,Bangalore,Priya,VPS Windows Premium,Blogger,Monthly,2440,0.21,1929.98,1929.98
60316,2024-08-22,West,Hyderabad,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.21,5389.88,5389.88
60317,2024-10-20,North,Bangalore,Anita,VPS Windows Mid,SME,Monthly,2099,0.06,1971.1,1971.1
60318,2024-01-30,East,Mumbai,Neha,Dedicated Server Windows Mid,SME,Quarterly,7999,0.11,7139.25,21417.74
60319,2024-11-08,West,Kolkata,Suresh,VPS Windows Mid,Startup,Quarterly,2099,0.26,1562.48,4687.45
60320,2024-11-16,South,Delhi,Priya,Shared Hosting Entry,Blogger,Monthly,104,0.21,82.66,82.66
60321,2024-05-05,East,Bangalore,Suresh,VPS Linux Premium,Blogger,Monthly,1699,0.06,1603.24,1603.24
60322,2024-01-31,South,Hyderabad,Priya,VPS Windows Premium,Startup,Monthly,2440,0.26,1801.24,1801.24
60323,2024-06-02,North,Bangalore,Suresh,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.12,4216.41,4216.41
60324,2024-09-01,North,Delhi,Suresh,Shared Hosting Entry,Blogger,Monthly,104,0.18,85.53,85.53
60325,2024-07-19,West,Mumbai,Amit,VPS Linux Mid,Startup,Annual,899,0.08,827.95,9935.37
60326,2024-06-13,South,Mumbai,Amit,Dedicated Server Windows High,Startup,Monthly,9999,0.24,7596.4,7596.4
60327,2024-04-18,North,Hyderabad,Suresh,VPS Windows Mid,Blogger,Monthly,2099,0.09,1905.72,1905.72
60328,2024-04-01,North,Kolkata,Priya,Shared Hosting Premium,Blogger,Monthly,299,0.17,248.62,248.62
60329,2024-09-08,West,Delhi,Neha,VPS Windows Premium,Enterprise,Annual,2440,0.09,2226.18,26714.18
60330,2024-04-10,South,Chennai,Priya,VPS Linux Mid,SME,Monthly,899,0.25,675.93,675.93
60331,2024-09-02,West,Chennai,Neha,VPS Windows Premium,Startup,Monthly,2440,0.29,1729.94,1729.94
60332,2024-03-10,East,Mumbai,Amit,Shared Hosting Mid,Blogger,Quarterly,202,0.12,176.76,530.27
60333,2024-03-15,South,Hyderabad,Rahul,Shared Hosting Mid,Startup,Monthly,202,0.3,142.17,142.17
60334,2024-08-06,South,Bangalore,Rahul,Managed WordPress,SME,Quarterly,499,0.11,445.12,1335.35
60335,2024-08-12,South,Kolkata,Anita,VPS Windows Basic,Blogger,Quarterly,1640,0.24,1244.54,3733.63
60336,2024-07-26,South,Bangalore,Amit,Dedicated Server Windows High,Blogger,Monthly,9999,0.22,7790.56,7790.56
60337,2024-07-22,West,Bangalore,Amit,Dedicated Server Linux High,Startup,Annual,6799,0.01,6747.07,80964.88
60338,2024-10-08,West,Delhi,Suresh,Dedicated Server Linux High,Blogger,Monthly,6799,0.05,6440.85,6440.85
60339,2024-05-20,East,Hyderabad,Anita,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.0,7970.37,7970.37
60340,2024-01-23,East,Hyderabad,Rahul,Dedicated Server Linux High,Blogger,Quarterly,6799,0.16,5679.65,17038.94
60341,2024-07-06,South,Delhi,Suresh,VPS Windows Mid,Startup,Monthly,2099,0.15,1780.19,1780.19
60342,2024-06-10,North,Hyderabad,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.05,2314.29,6942.86
60343,2024-08-02,North,Mumbai,Priya,Dedicated Server Linux High,SME,Quarterly,6799,0.01,6713.63,20140.89
60344,2024-06-06,North,Bangalore,Anita,Dedicated Server Windows High,Startup,Monthly,9999,0.23,7733.95,7733.95
60345,2024-02-01,East,Delhi,Anita,Dedicated Server Windows High,SME,Quarterly,9999,0.09,9104.55,27313.66
60346,2024-02-22,North,Chennai,Amit,VPS Windows Mid,Startup,Monthly,2099,0.21,1666.19,1666.19
60347,2024-10-16,North,Chennai,Rahul,Dedicated Server Linux High,Startup,Monthly,6799,0.13,5914.84,5914.84
60348,2024-06-02,East,Mumbai,Anita,Shared Hosting Mid,Startup,Quarterly,202,0.11,179.6,538.81
60349,2024-11-15,South,Bangalore,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.22,3724.35,3724.35
60350,2024-11-02,North,Hyderabad,Priya,VPS Linux Premium,Startup,Monthly,1699,0.14,1461.04,1461.04
60351,2024-11-11,West,Delhi,Rahul,VPS Windows Mid,Blogger,Annual,2099,0.14,1796.05,21552.63
60352,2024-01-24,North,Chennai,Neha,Dedicated Server Linux Entry,Blogger,Quarterly,3299,0.0,3295.4,9886.2
60353,2024-10-19,North,Delhi,Suresh,Dedicated Server Linux High,Startup,Annual,6799,0.18,5604.86,67258.28
60354,2024-08-14,South,Mumbai,Rahul,Shared Hosting Entry,Startup,Monthly,104,0.29,73.7,73.7
60355,2024-11-24,South,Hyderabad,Rahul,VPS Windows Basic,Blogger,Monthly,1640,0.24,1243.3,1243.3
60356,2024-08-03,East,Chennai,Neha,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.16,6703.74,20111.21
60357,2024-03-05,West,Delhi,Priya,Dedicated Server Windows High,SME,Monthly,9999,0.18,8156.44,8156.44
60358,2024-10-29,North,Delhi,Rahul,Dedicated Server Windows Mid,Startup,Monthly,7999,0.09,7263.52,7263.52
60359,2024-06-11,North,Delhi,Priya,Dedicated Server Windows Mid,Enterprise,Monthly,7999,0.09,7240.91,7240.91
60360,2024-07-06,South,Delhi,Suresh,VPS Windows Mid,SME,Monthly,2099,0.18,1715.44,1715.44
60361,2024-10-09,North,Delhi,Priya,VPS Windows Basic,Enterprise,Quarterly,1640,0.16,1371.48,4114.45
60362,2024-02-24,South,Delhi,Neha,VPS Windows Premium,Blogger,Monthly,2440,0.15,2084.63,2084.63
60363,2024-08-15,North,Mumbai,Priya,VPS Windows Premium,Startup,Monthly,2440,0.14,2091.24,2091.24
60364,2024-05-11,East,Chennai,Neha,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.22,6202.1,6202.1
60365,2024-08-05,East,Bangalore,Priya,Dedicated Server Windows High,Startup,Quarterly,9999,0.23,7655.79,22967.36
60366,2024-01-28,South,Chennai,Suresh,VPS Windows Premium,Enterprise,Annual,2440,0.11,2172.11,26065.36
60367,2024-10-27,East,Hyderabad,Anita,Dedicated Server Linux High,SME,Monthly,6799,0.18,5565.62,5565.62
60368,2024-02-18,West,Delhi,Suresh,VPS Linux Mid,Blogger,Annual,899,0.18,735.55,8826.57
60369,2024-08-28,South,Delhi,Amit,Dedicated Server Windows High,Blogger,Monthly,9999,0.18,8186.73,8186.73
60370,2024-01-15,North,Mumbai,Amit,Dedicated Server Windows High,Startup,Monthly,9999,0.06,9423.43,9423.43
60371,2024-07-20,East,Kolkata,Amit,VPS Linux Premium,Startup,Annual,1699,0.29,1205.31,14463.7
60372,2024-06-09,West,Bangalore,Neha,Shared Hosting Premium,Blogger,Monthly,299,0.21,235.56,235.56
60373,2024-09-08,South,Chennai,Anita,Shared Hosting Mid,Blogger,Annual,202,0.21,160.5,1926.0
60374,2024-11-06,South,Mumbai,Anita,Dedicated Server Windows High,Enterprise,Quarterly,9999,0.25,7546.39,22639.16
60375,2024-04-16,West,Chennai,Neha,Managed WordPress,Enterprise,Monthly,499,0.05,472.99,472.99
60376,2024-04-03,South,Hyderabad,Amit,VPS Windows Basic,SME,Annual,1640,0.29,1161.51,13938.1
60377,2024-03-14,South,Chennai,Amit,Dedicated Server Linux Entry,Startup,Quarterly,3299,0.04,3164.81,9494.44
60378,2024-11-17,West,Delhi,Rahul,Dedicated Server Linux High,Blogger,Monthly,6799,0.14,5860.75,5860.75
60379,2024-01-10,North,Mumbai,Priya,VPS Windows Premium,Startup,Quarterly,2440,0.11,2163.17,6489.51
60380,2024-08-28,West,Bangalore,Anita,Dedicated Server Windows High,SME,Monthly,9999,0.25,7524.03,7524.03
60381,2024-09-30,North,Mumbai,Rahul,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.01,3272.1,3272.1
60382,2024-04-25,South,Hyderabad,Anita,Dedicated Server Windows High,Blogger,Monthly,9999,0.14,8564.54,8564.54
60383,2024-08-24,North,Kolkata,Amit,Shared Hosting Entry,SME,Quarterly,104,0.25,77.96,233.89
60384,2024-04-18,South,Mumbai,Priya,Managed WordPress,SME,Monthly,499,0.16,420.22,420.22
60385,2024-03-24,West,Mumbai,Priya,VPS Linux Premium,SME,Annual,1699,0.29,1212.04,14544.51
60386,2024-11-19,North,Mumbai,Amit,VPS Windows Mid,Blogger,Monthly,2099,0.2,1683.85,1683.85
60387,2024-01-24,North,Hyderabad,Neha,VPS Linux Mid,SME,Annual,899,0.17,750.66,9007.97
60388,2024-03-09,South,Delhi,Priya,VPS Linux Premium,Startup,Quarterly,1699,0.18,1395.02,4185.07
60389,2024-05-17,South,Delhi,Amit,VPS Windows Basic,Blogger,Monthly,1640,0.18,1339.87,1339.87
60390,2024-02-07,South,Hyderabad,Amit,Managed WordPress,SME,Monthly,499,0.05,473.29,473.29
60391,2024-01-25,East,Bangalore,Amit,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.1,4299.97,12899.91
60392,2024-01-22,North,Kolkata,Priya,VPS Linux Basic,Enterprise,Monthly,549,0.08,504.34,504.34
60393,2024-06-10,North,Bangalore,Rahul,VPS Windows Basic,Blogger,Monthly,1640,0.22,1286.98,1286.98
60394,2024-04-20,North,Mumbai,Priya,Dedicated Server Linux High,Enterprise,Monthly,6799,0.24,5180.46,5180.46
60395,2024-03-28,South,Bangalore,Priya,Dedicated Server Linux Mid,Enterprise,Quarterly,4799,0.03,4676.01,14028.02
60396,2024-05-05,West,Delhi,Rahul,Shared Hosting Premium,SME,Monthly,299,0.12,263.23,263.23
60397,2024-01-03,North,Delhi,Priya,VPS Linux Premium,Enterprise,Monthly,1699,0.06,1592.01,1592.01
60398,2024-09-27,South,Bangalore,Anita,Shared Hosting Mid,Blogger,Quarterly,202,0.23,154.69,464.07
60399,2024-11-09,North,Chennai,Suresh,VPS Windows Premium,Blogger,Monthly,2440,0.28,1764.99,1764.99
60400,2024-06-16,South,Bangalore,Amit,VPS Windows Premium,Startup,Quarterly,2440,0.07,2258.52,6775.55
60401,2024-07-22,West,Delhi,Amit,Shared Hosting Entry,Startup,Monthly,104,0.24,78.66,78.66
60402,2024-11-08,East,Bangalore,Rahul,Managed WordPress,SME,Annual,499,0.17,413.51,4962.14
60403,2024-11-23,South,Hyderabad,Suresh,Dedicated Server Linux High,Startup,Monthly,6799,0.16,5736.87,5736.87
60404,2024-01-05,North,Mumbai,Anita,Shared Hosting Entry,Enterprise,Monthly,104,0.16,87.62,87.62
60405,2024-07-15,East,Mumbai,Anita,Dedicated Server Linux Mid,Startup,Monthly,4799,0.02,4716.99,4716.99
60406,2024-05-07,West,Chennai,Amit,Shared Hosting Entry,SME,Monthly,104,0.18,85.67,85.67
60407,2024-03-02,North,Mumbai,Anita,Dedicated Server Linux High,Blogger,Monthly,6799,0.07,6326.72,6326.72
60408,2024-08-06,North,Mumbai,Neha,VPS Windows Premium,Blogger,Monthly,2440,0.29,1725.89,1725.89
60409,2024-03-14,South,Chennai,Rahul,VPS Windows Premium,Blogger,Monthly,2440,0.2,1948.66,1948.66
60410,2024-05-27,North,Kolkata,Priya,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.15,4084.72,4084.72
60411,2024-10-09,North,Delhi,Suresh,VPS Windows Premium,Blogger,Quarterly,2440,0.21,1922.41,5767.24
60412,2024-03-05,North,Mumbai,Priya,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.15,4067.14,12201.43
60413,2024-10-04,North,Kolkata,Neha,Shared Hosting Mid,Blogger,Monthly,202,0.22,157.06,157.06
60414,2024-03-23,East,Mumbai,Anita,VPS Windows Premium,Startup,Monthly,2440,0.06,2287.2,2287.2
60415,2024-10-09,North,Chennai,Amit,Dedicated Server Windows High,Blogger,Monthly,9999,0.21,7899.71,7899.71
60416,2024-03-13,West,Mumbai,Priya,VPS Windows Mid,Startup,Monthly,2099,0.24,1601.34,1601.34
60417,2024-06-16,South,Chennai,Rahul,VPS Windows Mid,SME,Annual,2099,0.11,1873.79,22485.5
60418,2024-03-09,West,Delhi,Anita,Dedicated Server Linux Entry,Blogger,Quarterly,3299,0.01,3257.75,9773.24
60419,2024-04-03,South,Delhi,Anita,Shared Hosting Entry,Startup,Annual,104,0.17,86.22,1034.63
60420,2024-11-16,West,Kolkata,Neha,Dedicated Server Windows High,SME,Quarterly,9999,0.2,7986.48,23959.43
60421,2024-10-21,East,Mumbai,Neha,VPS Linux Basic,Startup,Annual,549,0.12,481.54,5778.51
60422,2024-02-27,East,Chennai,Neha,VPS Linux Mid,Startup,Monthly,899,0.27,652.82,652.82
60423,2024-01-18,South,Bangalore,Neha,VPS Linux Basic,SME,Quarterly,549,0.16,462.86,1388.59
60424,2024-03-28,North,Mumbai,Neha,Dedicated Server Linux High,Startup,Monthly,6799,0.11,6044.45,6044.45
60425,2024-05-12,South,Chennai,Anita,Dedicated Server Windows High,Enterprise,Monthly,9999,0.19,8088.09,8088.09
60426,2024-03-09,East,Hyderabad,Suresh,Dedicated Server Linux High,Blogger,Annual,6799,0.19,5529.67,66356.0
60427,2024-02-21,South,Mumbai,Neha,Shared Hosting Entry,Blogger,Annual,104,0.19,84.38,1012.55
60428,2024-11-09,West,Chennai,Amit,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.05,7566.93,22700.8
60429,2024-04-27,South,Bangalore,Suresh,Dedicated Server Windows High,Blogger,Annual,9999,0.03,9742.61,116911.27
60430,2024-08-26,South,Mumbai,Amit,Dedicated Server Linux High,Blogger,Annual,6799,0.09,6212.96,74555.49
60431,2024-03-25,North,Delhi,Anita,Dedicated Server Linux Entry,SME,Monthly,3299,0.17,2726.67,2726.67
60432,2024-05-01,North,Delhi,Anita,Dedicated Server Linux Mid,Startup,Quarterly,4799,0.13,4181.21,12543.63
60433,2024-02-16,South,Bangalore,Amit,VPS Linux Premium,Blogger,Monthly,1699,0.11,1519.6,1519.6
60434,2024-10-15,West,Bangalore,Neha,VPS Windows Basic,Startup,Monthly,1640,0.1,1467.98,1467.98
60435,2024-05-20,East,Delhi,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.22,1628.6,1628.6
60436,2024-05-07,North,Bangalore,Neha,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.13,6934.12,20802.37
60437,2024-11-04,East,Chennai,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.03,9713.31,9713.31
60438,2024-10-08,East,Mumbai,Neha,Dedicated Server Linux High,Startup,Quarterly,6799,0.21,5341.79,16025.37
60439,2024-04-27,South,Hyderabad,Anita,VPS Linux Basic,SME,Monthly,549,0.23,422.26,422.26
60440,2024-01-30,West,Hyderabad,Suresh,Dedicated Server Linux High,Blogger,Monthly,6799,0.05,6487.19,6487.19
60441,2024-07-03,North,Delhi,Amit,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.07,3067.34,3067.34
60442,2024-01-20,West,Bangalore,Neha,Dedicated Server Linux High,SME,Quarterly,6799,0.14,5871.64,17614.92
60443,2024-05-11,North,Mumbai,Suresh,Dedicated Server Windows High,SME,Monthly,9999,0.08,9196.17,9196.17
60444,2024-09-12,East,Delhi,Suresh,VPS Windows Mid,SME,Quarterly,2099,0.21,1649.43,4948.29
60445,2024-07-19,East,Bangalore,Anita,VPS Windows Mid,Startup,Monthly,2099,0.25,1571.89,1571.89
60446,2024-07-29,West,Bangalore,Anita,VPS Windows Premium,Blogger,Quarterly,2440,0.24,1859.43,5578.3
60447,2024-08-02,North,Hyderabad,Neha,VPS Windows Premium,Blogger,Quarterly,2440,0.09,2214.37,6643.12
60448,2024-06-18,West,Bangalore,Amit,VPS Windows Premium,Blogger,Monthly,2440,0.24,1845.68,1845.68
60449,2024-04-03,South,Delhi,Neha,VPS Windows Mid,Blogger,Quarterly,2099,0.15,1791.39,5374.16
60450,2024-10-05,South,Bangalore,Rahul,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.19,6507.68,19523.04
